LG_ST_Code,State,LG_DT_Code,District,Pincode,RegistrationDate,EnterpriseName,CommunicationAddress,Activities
15,MIZORAM,262,CHAMPHAI,796321.0,25/01/2022,ZAMMUANKIMA,"CEN-52, GS Thanga, Dinthar Veng, CEN-52, Sesih, Sesih","[{""NIC5DigitId"":""49231"",""Description"":""Motorised road freight transport""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,16/12/2022,RUATI GROCERY,"ELECTRIC, ELECTRIC, ELECTRIC, ELECTRIC, CHAMPHAI, CHAMPHAI","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,27/01/2023,lalzirsangi,"247, NEAR Y M A HALL, KHUANGCHERA SECTION, 247, CHAMPHAI, ZOKHAWTHAR","[{""NIC5DigitId"":""20233"",""Description"":""Manufacture of detergent and similar washing agents excluding soap""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,16/01/2024,Mali Store,"Kanan, Ranghmingthanga, Kanan, Kanan, Champhai, Champhai","[{""NIC5DigitId"":""46499"",""Description"":""Wholesale of other households goods, n.e.c. [Includes wholesale of household equipment and appliances, n.e.c; photographic equipment, games, toys and sports goods (also includes bicycles, cycle rickshaw, tonga & other non-mechanised vehicles); leather goods and travel accessories; cleaning materials etc.]""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,15/12/2022,RC ENTERPRISE,"ZOTLANG, ZOTLANG, ZOTLANG, ZOTLANG, ZOTLANG, CHAMPHAI","[{""NIC5DigitId"":""45300"",""Description"":""Sale of motor vehicle parts and accessories""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,05/12/2023,RINNGHETI STORE,"80, Dinthar veng, Near community hall, 80, Champhai, Champhai","[{""NIC5DigitId"":""47890"",""Description"":""Retail sale via stalls and markets of other goods""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,16/05/2022,VANKHAWPUIZAUVI,"451, NEAR PRIMARY SCHOOL, chawngbawla section, 451, CHAMPHAI, ZOKHAWTHAR","[{""NIC5DigitId"":""33133"",""Description"":""Repair and maintenance of optical instruments and equipment of class 2670""}]"
15,MIZORAM,262,CHAMPHAI,796321,12/06/2024,FELFEL ALUMINIUM FABRICATION,"341, LALTHANGZUALA BUILDING, WORLBANK ROAD, 341, Z, ZOTLANG","[{""NIC5DigitId"":""47990"",""Description"":""Other retail sale not in stores, stalls or markets""},{""NIC5DigitId"":""81300"",""Description"":""Landscape care and maintenance service activities""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,11/07/2022,VANLALNUNMAWII,"H/NO 55, CHAWNGBAWLA SECTION, NEAR  TOURIST LODGE, H/NO 55, CHAMPHAI, ZOKHAWTHAR","[{""NIC5DigitId"":""10301"",""Description"":""Sun-drying of fruit and vegetables""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,21/05/2022,THATINKIMI,"193, NEAR HOTEL PARADISE, TAITESENA SECTION, 193, CHAMPHAI, ZOKHAWTHAR","[{""NIC5DigitId"":""10712"",""Description"":""Manufacture of biscuits, cakes, pastries, rusks etc.""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,03/12/2022,SAMUEL LALREMRUATA,"227, KANAN VENG, KANAN VENG, 227, CHAMPHAI, AIZAWL","[{""NIC5DigitId"":""96091"",""Description"":""Social activities such as escort services, marriage bureaus""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,17/12/2022,CK Enterprise,"BETHEL VENG, BETHEL VENG, BETHEL VENG, BETHEL VENG, CHAMPHAI, AIZAWL","[{""NIC5DigitId"":""25111"",""Description"":""Manufacture of doors, windows and their frames, shutters and rolling shutters, gates and similer articles used on buildings""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,17/12/2022,Fanai Enterprise,"1st Floor, C-38, Fanai Enterprise, Vengthlang, Vengthlang, 1st Floor, C-38, Champhai, Aizawl","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""},{""NIC5DigitId"":""73100"",""Description"":""Advertising""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,09/11/2022,Saiawi Tailoring,"H/N 46, Saiawi Tailoring, Z-section, H/N 46, RUANTLANG, Champhai","[{""NIC5DigitId"":""13121"",""Description"":""Weaving, manufacture of cotton and cotton mixture fabrics.""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,28/10/2022,M&D STORE,"1st Floor, Ruala Building, Sapsakei Lamlian Road, 1st Floor, Champhai, Champhai","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""},{""NIC5DigitId"":""46201"",""Description"":""Wholesale of cereals & pulses""},{""NIC5DigitId"":""46305"",""Description"":""Wholesale of edible oils, fats, sugar and processed\/manufactured spices etc.""},{""NIC5DigitId"":""46309"",""Description"":""Wholesale of other basic\/manufactured food stuffs n.e.c.""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,07/11/2022,ZDP ENTERPRISE,"65, ZION VENG, ZION VENG, 65, SOUTH BLOCK, MIZORAM","[{""NIC5DigitId"":""47599"",""Description"":""Retail sale of other household appliances n.e.c. ( security systems, such as locking devices, safes, and vaults, without installation or maintenance services etc. , wooden, cork and wickerwork goods, sewing and knitting machine and other household utensils and durables n.e.c.)""}]"
15,MIZORAM,262,CHAMPHAI,797320.0,30/08/2022,Zopuii Shoe store,"134, Zawra veng, Near Presbyterian church, 134, 134, Champhai","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,19/01/2023,Muani Store,"A, Zotlang, Zotlang, A, 0, Champhai","[{""NIC5DigitId"":""47613"",""Description"":""Retail sale of stationery office supplies such as pens, pencils, paper etc.""}]"
15,MIZORAM,262,CHAMPHAI,796320.0,18/08/2022,Biakhlupuii,"40, Zawra veng, Zawra veng, 40, 40, Champhai","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,21/03/2024,ZONUN STORE,"-, -, KANAN, -, -, CHAMPHAI","[{""NIC5DigitId"":""47739"",""Description"":""Other retail sale of new goods in specialized stores n.e.c (weapons and ammunition, non food products)""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,16/01/2024,LALVUNGA,"NA, NA, NA, NA, Champhai, Champhai","[{""NIC5DigitId"":""46499"",""Description"":""Wholesale of other households goods, n.e.c. [Includes wholesale of household equipment and appliances, n.e.c; photographic equipment, games, toys and sports goods (also includes bicycles, cycle rickshaw, tonga & other non-mechanised vehicles); leather goods and travel accessories; cleaning materials etc.]""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,09/12/2023,LM Karaoke,"Z-246, Lalmawra Colony, Zotlang Market, Z-246, Champhai, Champhai","[{""NIC5DigitId"":""59111"",""Description"":""Production of motion picture""},{""NIC5DigitId"":""62011"",""Description"":""Writing , modifying, testing of computer program to meet the needs of a particular client excluding web-page designing""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,20/12/2023,ST Store,"157, Melbuk, High School Veng, 157, Champhai, Melbuk","[{""NIC5DigitId"":""46909"",""Description"":""Other non-specialised wholesale trade n.e.c.""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,22/01/2024,LC HOOD WORKS,"-, LC HOOD WORKS, ZION VENG, -, -, CHAMPHAI","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,29/01/2024,LS CHOW FACTORY,"H/No - 311, Thuampuia Building, Pisga Road, H/No - 311, Champhai, Champhai","[{""NIC5DigitId"":""10740"",""Description"":""Manufacture of macaroni, noodles, couscous and similar farinaceous products""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,22/11/2022,LALTHLAMUANI,"K-SECTION, VENGTHLANG, VENGTHLANG, K-SECTION, K-SECTION, CHAMPHAI","[{""NIC5DigitId"":""47713"",""Description"":""Retail sale of footwear""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,25/11/2022,RAMA STOCK POINT,"0, 0, ELECTRIC VENG, 0, 0, CHAMPHAI","[{""NIC5DigitId"":""46909"",""Description"":""Other non-specialised wholesale trade n.e.c.""}]"
15,MIZORAM,262,CHAMPHAI,796320.0,25/04/2022,Lalnipuia,"77, Dinthar, Lianpui, 77, Lianpui, Lianpui","[{""NIC5DigitId"":""16299"",""Description"":""Manufacture of other wood products n.e.c.""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,17/03/2022,ZOMAWI STORE,"B 13 VENGTHLNAG, NEAR HOLY ANGEL SCHOOL, VENGTHLANG, B 13 VENGTHLNAG, VENGTHLANG, CHAMPHAI","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
15,MIZORAM,262,CHAMPHAI,796320,02/06/2022,Lalenkawli,"148, Theirekawn veng, Near theirekawn veng, 148, 148, Champhai","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""}]"
15,MIZORAM,262,CHAMPHAI,796310.0,22/11/2021,MC LALNUNSIAMA,"HOUSE NO-120,, VENGCHHAK, CHAMPHAI, HOUSE NO-120,, NEINdawn, CHAMPHAI","[{""NIC5DigitId"":""49231"",""Description"":""Motorised road freight transport""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,04/10/2022,Vuite Grape huan,"114, Lalbiakthanga bulding, Pirovi tuikhur, 114, Champhai, Hnahlan","[{""NIC5DigitId"":""11020"",""Description"":""Manufacture of wines""}]"
15,MIZORAM,262,CHAMPHAI,796001.0,17/12/2022,PRO SOUND,"1, MILLENIUM CENTRE, MILLENIUM CENTRE, 1, 1, AIZAWL","[{""NIC5DigitId"":""46521"",""Description"":""Wholesale of electronic valves and tubes, semiconductor devices, microchips, integrated circuits and printed circuits""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,27/01/2023,ZAUVI VARIETY,"ZOTLANG, ZOTLANG, ZOTLANG, ZOTLANG, CHAMPHAI, CHAMPHAI","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,18/10/2022,HNEHA STORE,"49(2), DAWRVENG, VENGTHLANG, 49(2), VENGTHLANG, CHAMPHAI","[{""NIC5DigitId"":""47820"",""Description"":""Retail sale via stalls and markets of textiles, clothing and footwear""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,22/10/2021,SUNRISE PHARMACY,"KAHRAWT VENG, NEAR PRYSBATERIAN CHURCH, DAWRKAIKAWN ROAD, KAHRAWT VENG, KAHRAWT VENG, CHAMPHAI","[{""NIC5DigitId"":""21001"",""Description"":""Manufacture of medicinal substances used in the manufacture of pharmaceuticals: antibiotics, endocrine products, basic vitamins; opium derivatives; sulpha drugs; serums and plasmas; salicylic acid, its salts and esters; glycosides and vegetable alkaloids; chemically pure suger etc.""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,29/03/2023,FEDORA VARIETY STORE,"-, FEDORA VARIETY STORE, KANAN VENG, -, -, CHAMPHAI","[{""NIC5DigitId"":""47890"",""Description"":""Retail sale via stalls and markets of other goods""}]"
15,MIZORAM,262,CHAMPHAI,796321,11/06/2024,ZOREMSANGI,"NA, BAZAR BUILDING, VENGTHLANG, NA, NA, CHAMPHAI","[{""NIC5DigitId"":""47510"",""Description"":""Retail sale of textiles in specialized stores""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,10/03/2023,VANLALPEKA,"CEN 93(1), VENGLAI, CH SECTION, CEN 93(1), VENGLAI, CHAMPHAI","[{""NIC5DigitId"":""47599"",""Description"":""Retail sale of other household appliances n.e.c. ( security systems, such as locking devices, safes, and vaults, without installation or maintenance services etc. , wooden, cork and wickerwork goods, sewing and knitting machine and other household utensils and durables n.e.c.)""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,18/09/2023,CHAMPHAI DRUG STORE,"VENGLAI, VENGLAI, NEAR TL ENTERPRISE, VENGLAI, CHAMPHAI, CHAMPHAI","[{""NIC5DigitId"":""47721"",""Description"":""Retail sale of pharmaceuticals, medical and orthopaedic goods and toilet articles""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,02/12/2022,VANI CHAWHMEH DAWR,"1, ZOTLANG, BAZAR, 1, D, CHAMPHAI","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,23/05/2023,JEDIDIA,"VENGLAI, VENGLAI, VENGLAI, VENGLAI, VENGLAI, CHAMPHAI","[{""NIC5DigitId"":""56101"",""Description"":""Restaurants without bars""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,15/11/2023,Lalberkhumtira,"V 95/A, Kahrawt Veng, BC ACADEMY ROAD, V 95/A, Champhai, Champhai","[{""NIC5DigitId"":""96091"",""Description"":""Social activities such as escort services, marriage bureaus""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,14/11/2022,Challianthianga grape huan,"8, Challianthianga building, Damveng, 8, Champhai, Hnahlan","[{""NIC5DigitId"":""11020"",""Description"":""Manufacture of wines""}]"
15,MIZORAM,262,CHAMPHAI,796320.0,26/09/2022,LALMALSAWMA,"115, Vaphai, Near Bazar, 115, 115, Champhai","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,09/11/2023,Vani Store,"134, Vengthlang, Rahsi veng, 134, Champhai, Champhai","[{""NIC5DigitId"":""47890"",""Description"":""Retail sale via stalls and markets of other goods""}]"
15,MIZORAM,262,CHAMPHAI,796320.0,07/07/2021,MALSAWMSANGA,"414/1, VANZAU CHAMPHAI, VANZAU CHAMPHAI, 414/1, CHAMPHAI, CHAMPHAI","[{""NIC5DigitId"":""42101"",""Description"":""Construction and maintenance of motorways, streets, roads, other vehicular and pedestrian ways, highways, bridges, tunnels and subways""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,23/02/2022,M/S ZOMI INFRA PRIVATE LIMITED,"BETHEL, M/S ZOMI INFRA PRIVATE LIMITED, HMUN, BETHEL, CHHURA, CHAMPHAI","[{""NIC5DigitId"":""42209"",""Description"":""Construction of utility projects n.e.c.""},{""NIC5DigitId"":""41002"",""Description"":""Activities relating to alteration, addition, repair, maintenance carried out on own-account basis or on a fee or contract basis""},{""NIC5DigitId"":""42101"",""Description"":""Construction and maintenance of motorways, streets, roads, other vehicular and pedestrian ways, highways, bridges, tunnels and subways""}]"
15,MIZORAM,262,CHAMPHAI,796321,14/12/2023,LALRAMCHHANI,"VENGTHLANG, C DENGA BUILDING, VENGTHLANG, VENGTHLANG, CHAMPHAI, CHAMPHAI","[{""NIC5DigitId"":""45401"",""Description"":""Wholesale or retail sale of new motorcycles, mopeds, scooters and three wheelers""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,19/03/2024,MS DAWNGA ENTERPRISE,"C-15/A, VENGLAI, VENGLAI, C-15/A, CHAMPHAI, CHAMPHAI","[{""NIC5DigitId"":""46419"",""Description"":""Wholesale of other clothing items n.e.c.""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,13/12/2023,NEW MOOD,"BETHEL, MJA PRESS CLUB BUILDING, BETHEL, BETHEL, BETHEL, CHAMPHAI","[{""NIC5DigitId"":""47722"",""Description"":""Retail sale of perfumery and cosmetic articles""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,17/11/2023,LIANZAW STORE,"28, LIANZAW BUILDING, TAITESENA SECTION, 28, BETHEL, CHAMPHAI","[{""NIC5DigitId"":""46499"",""Description"":""Wholesale of other households goods, n.e.c. [Includes wholesale of household equipment and appliances, n.e.c; photographic equipment, games, toys and sports goods (also includes bicycles, cycle rickshaw, tonga & other non-mechanised vehicles); leather goods and travel accessories; cleaning materials etc.]""},{""NIC5DigitId"":""46305"",""Description"":""Wholesale of edible oils, fats, sugar and processed\/manufactured spices etc.""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,12/12/2022,ESTHER LALNUNPUII,"148, ELECTRIC VENG, ELECTRIC VENG, 148, CHAMPHAI, AIZAWL","[{""NIC5DigitId"":""13121"",""Description"":""Weaving, manufacture of cotton and cotton mixture fabrics.""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,12/12/2022,SC RAMNUNMAWIA,"VENGTHLANG, NEAR CHANEM, CHAMPHAI, VENGTHLANG, CHAMPHAI, CHAMPHAI","[{""NIC5DigitId"":""75000"",""Description"":""Veterinary activities""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,01/12/2022,Chhani Enterprises,"Vengthar, Vengthar, Vengthar, Vengthar, Champhai, Champhai","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,20/03/2024,SAWMI STORE,"vengthlang, vengthlang, CHAMPHAI, vengthlang, CHAMPHAI, CHAMPHAI","[{""NIC5DigitId"":""47213"",""Description"":""Retail sale of meat, meat products, poultry products, fish, other seafood and products thereof""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,27/02/2023,LOGOS FURNITURE WORK,"61, ZION VENG, CHAMPHAI, 61, 1, CHAMPHAI","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,31/10/2022,HMAR ZOTE STORE,"2nd Floor, Thavunga Building, Bethel Road, 2nd Floor, Champhai, Champhai","[{""NIC5DigitId"":""79900"",""Description"":""Other reservation service and related activities""},{""NIC5DigitId"":""46307"",""Description"":""Wholesale of manufactured tobacco & tobacco products""},{""NIC5DigitId"":""46309"",""Description"":""Wholesale of other basic\/manufactured food stuffs n.e.c.""}]"
15,MIZORAM,262,CHAMPHAI,796320.0,06/09/2022,Hmingtei Secondhand Dawr,"348, Zawra veng, Near 0 point, 348, 348, Champhai","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,02/12/2022,Luni Store,"A, Vengthlang North, Vengthlang North, A, 0, Champhai","[{""NIC5DigitId"":""47810"",""Description"":""Retail sale via stalls and markets of food, beverages and tobacco products""}]"
15,MIZORAM,262,CHAMPHAI,796320.0,14/10/2022,HMINGTEI RESTAURANT,"76, ZAWRA VENG, ZAWRA VENG, 76, 76, CHAMPHAI","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""}]"
15,MIZORAM,262,CHAMPHAI,796320.0,13/06/2022,Lalropuii,"023, Zawra veng, Near zero point, 023, 023, Champhai","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""},{""NIC5DigitId"":""31009"",""Description"":""Manufacture of other furniture n.e.c.""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,02/12/2022,Dimi Store,"NA, Vengthar, Vengthar, NA, Tlangnuam, Champhai","[{""NIC5DigitId"":""47810"",""Description"":""Retail sale via stalls and markets of food, beverages and tobacco products""}]"
15,MIZORAM,262,CHAMPHAI,796321,17/12/2020,BLUEDROPS,"11, KHIANGTE, New Champhai, 11, NEW CHAMPHAI, Champhai","[{""NIC5DigitId"":""11043"",""Description"":""Manufacture of mineral water""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,14/02/2024,KAPTEA STORE,"01, NEAR PRESBYTERIAN CHURCH, TLANGSAM ROAD, 01, 01, CHAMPHAI","[{""NIC5DigitId"":""47521"",""Description"":""Retail sale of building material such as bricks, wood, sanitary equipment""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,09/01/2024,LALRINPUII,"VENGLAI, VENGLAI, VENGLAI, VENGLAI, CHAMPHAI, CHAMPHAI","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,11/11/2021,B ZAMMUNGA,"Mual veng,, Mualveng section, champhai, Mual veng,, leisenzo, champhai","[{""NIC5DigitId"":""49231"",""Description"":""Motorised road freight transport""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,08/09/2022,Chawngthu Bakery,"C-36, Hotel Chawngthu, Bazar road, C-36, Champhai, Champhai","[{""NIC5DigitId"":""10712"",""Description"":""Manufacture of biscuits, cakes, pastries, rusks etc.""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,17/03/2022,ZOMUANKIMA,"164, ZOTLANG, ZOTLANG, 164, NEAR SSB CAMP, CHAMPHAI","[{""NIC5DigitId"":""56292"",""Description"":""Operation of canteens or (e.g. for factories, offices, hospitals or schools) on a concession basis""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,23/11/2022,Lalrosangi grape huan,"38, Zoramliana building, Tlangnuam, 38, Champhai, Hnahlan","[{""NIC5DigitId"":""11020"",""Description"":""Manufacture of wines""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,09/01/2023,HB STORE,"1, THLERPUI, KAHRAWT, 1, D, CHAMPHAI","[{""NIC5DigitId"":""46909"",""Description"":""Other non-specialised wholesale trade n.e.c.""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,09/12/2022,Twin Variety Store,"NA, Vengthlang, Vengthlang, NA, NA, Champhai","[{""NIC5DigitId"":""47810"",""Description"":""Retail sale via stalls and markets of food, beverages and tobacco products""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,01/12/2022,LHL Variety Store,"H No. 167, Laihuliana Building, Vengthlang, H No. 167, Dawr Veng, Champhai","[{""NIC5DigitId"":""10712"",""Description"":""Manufacture of biscuits, cakes, pastries, rusks etc.""}]"
15,MIZORAM,262,CHAMPHAI,796321.0,30/11/2022,Thangsangliana grape huan,"D99, Thangsangliana building, Damveng, D99, Champhai, Hnahlan","[{""NIC5DigitId"":""11020"",""Description"":""Manufacture of wines""}]"
